symbol,option_symbol,entry_time,exit_time,duration_minutes,option_type,strike,lots,units,entry_premium,exit_premium,highest_premium,exit_reason,gross_pnl,taxes_and_brokerage,net_pnl,return_pct,capital_after
NIFTY,NIFTY 27000 PE,2026-01-19T09:55:00,2026-01-19T10:00:00,5.0,PE,27000,1,65,149.28,170.47,193.97,TARGET_HIT,1377.35,73.75,1303.6,0.1419,12338.72
NIFTY,NIFTY 26950 PE,2026-01-19T10:05:00,2026-01-19T10:15:00,10.0,PE,26950,1,65,159.66,182.32,190.61,TARGET_HIT,1472.9,75.6,1397.3,0.1419,13736.02
NIFTY,NIFTY 26900 PE,2026-01-19T10:20:00,2026-01-19T10:25:00,5.0,PE,26900,1,65,168.75,192.7,195.31,TARGET_HIT,1556.75,77.21,1479.54,0.1419,15215.56
NIFTY,NIFTY 26850 PE,2026-01-19T10:30:00,2026-01-19T10:40:00,10.0,PE,26850,1,65,172.27,157.38,172.27,STOP_LOSS_HIT,-967.85,73.12,-1040.97,-0.0864,14174.59
NIFTY,NIFTY 26950 PE,2026-01-19T10:45:00,2026-01-19T10:55:00,10.0,PE,26950,1,65,171.45,156.63,171.45,STOP_LOSS_HIT,-963.3,72.99,-1036.29,-0.0864,13138.3
NIFTY,NIFTY 27000 PE,2026-01-19T12:10:00,2026-01-19T12:20:00,10.0,PE,27000,1,65,158.24,180.71,191.97,TARGET_HIT,1460.55,75.35,1385.2,0.142,14523.5
NIFTY,NIFTY 27000 PE,2026-01-19T12:25:00,2026-01-19T12:35:00,10.0,PE,27000,1,65,173.04,197.61,240.18,TARGET_HIT,1597.05,77.98,1519.07,0.142,16042.57
NIFTY,NIFTY 26800 PE,2026-01-19T12:40:00,2026-01-19T12:50:00,10.0,PE,26800,1,65,158.75,181.28,192.95,TARGET_HIT,1464.45,75.43,1389.02,0.1419,17431.59
NIFTY,NIFTY 26800 PE,2026-01-19T12:55:00,2026-01-19T13:05:00,10.0,PE,26800,1,65,170.12,155.41,177.25,STOP_LOSS_HIT,-956.15,72.8,-1028.95,-0.0865,16402.64
NIFTY,NIFTY 26850 PE,2026-01-19T13:10:00,2026-01-19T13:20:00,10.0,PE,26850,1,65,155.75,142.29,155.75,STOP_LOSS_HIT,-874.9,70.62,-945.52,-0.0864,15457.12
NIFTY,NIFTY 26700 PE,2026-01-19T14:40:00,2026-01-19T14:45:00,5.0,PE,26700,1,65,153.01,174.73,194.44,TARGET_HIT,1411.8,74.42,1337.38,0.142,16794.5
NIFTY,NIFTY 26600 PE,2026-01-19T14:50:00,2026-01-19T15:00:00,10.0,PE,26600,1,65,148.83,135.96,148.83,STOP_LOSS_HIT,-836.55,69.6,-906.15,-0.0865,15888.35
NIFTY,NIFTY 26700 PE,2026-01-19T15:05:00,2026-01-19T15:15:00,10.0,PE,26700,1,65,171.7,196.07,223.82,TARGET_HIT,1584.05,77.73,1506.32,0.1419,17394.67
NIFTY,NIFTY 26650 PE,2026-01-19T15:20:00,2026-01-19T15:25:00,5.0,PE,26650,1,65,148.8,135.94,148.8,STOP_LOSS_HIT,-835.9,69.6,-905.5,-0.0864,16489.17
NIFTY,NIFTY 26350 PE,2026-01-20T09:20:00,2026-01-20T09:25:00,5.0,PE,26350,1,65,170.62,194.84,203.87,TARGET_HIT,1574.3,77.54,1496.76,0.142,17985.93
NIFTY,NIFTY 26200 PE,2026-01-20T09:30:00,2026-01-20T09:35:00,5.0,PE,26200,1,65,147.17,134.45,147.17,STOP_LOSS_HIT,-826.8,69.34,-896.14,-0.0864,17089.79
NIFTY,NIFTY 26300 PE,2026-01-20T09:40:00,2026-01-20T09:45:00,5.0,PE,26300,1,65,169.16,154.54,169.16,STOP_LOSS_HIT,-950.3,72.66,-1022.96,-0.0864,16066.83
NIFTY,NIFTY 26300 PE,2026-01-20T09:50:00,2026-01-20T09:55:00,5.0,PE,26300,1,65,168.1,153.57,168.1,STOP_LOSS_HIT,-944.45,72.49,-1016.94,-0.0864,15049.89
NIFTY,NIFTY 26200 PE,2026-01-20T10:00:00,2026-01-20T10:05:00,5.0,PE,26200,1,65,146.39,167.17,186.23,TARGET_HIT,1350.7,73.24,1277.46,0.1419,16327.35
NIFTY,NIFTY 26100 PE,2026-01-20T10:10:00,2026-01-20T10:15:00,5.0,PE,26100,1,65,146.62,133.95,146.62,STOP_LOSS_HIT,-823.55,69.26,-892.81,-0.0864,15434.54
NIFTY,NIFTY 26200 PE,2026-01-20T10:20:00,2026-01-20T10:25:00,5.0,PE,26200,1,65,148.45,135.61,148.45,STOP_LOSS_HIT,-834.6,69.53,-904.13,-0.0865,14530.41
NIFTY,NIFTY 26600 CE,2026-01-20T12:35:00,2026-01-20T12:40:00,5.0,CE,26600,1,65,164.62,187.98,191.91,TARGET_HIT,1518.4,76.47,1441.93,0.1419,15972.34
NIFTY,NIFTY 26550 CE,2026-01-20T12:45:00,2026-01-20T12:55:00,10.0,CE,26550,1,65,189.25,172.89,189.25,STOP_LOSS_HIT,-1063.4,75.67,-1139.07,-0.0864,14833.27
NIFTY,NIFTY 26450 PE,2026-01-20T13:25:00,2026-01-20T13:30:00,5.0,PE,26450,1,65,166.67,190.33,194.36,TARGET_HIT,1537.9,76.84,1461.06,0.142,16294.33
NIFTY,NIFTY 26300 PE,2026-01-20T13:35:00,2026-01-20T13:45:00,10.0,PE,26300,1,65,159.73,182.4,198.14,TARGET_HIT,1473.55,75.61,1397.94,0.1419,17692.27
NIFTY,NIFTY 26200 PE,2026-01-20T13:50:00,2026-01-20T14:05:00,15.0,PE,26200,1,65,168.14,192.01,200.83,TARGET_HIT,1551.55,77.1,1474.45,0.142,19166.72
NIFTY,NIFTY 26050 PE,2026-01-20T14:10:00,2026-01-20T14:20:00,10.0,PE,26050,1,65,148.3,169.35,172.9,TARGET_HIT,1368.25,73.58,1294.67,0.1419,20461.39
NIFTY,NIFTY 26000 PE,2026-01-20T14:25:00,2026-01-20T14:35:00,10.0,PE,26000,1,65,146.21,133.57,155.91,STOP_LOSS_HIT,-821.6,69.2,-890.8,-0.0865,19570.59
NIFTY,NIFTY 26050 PE,2026-01-20T14:40:00,2026-01-20T14:55:00,15.0,PE,26050,1,65,154.9,163.04,176.58,STOP_LOSS_HIT,529.1,73.09,456.01,0.0526,20026.6
NIFTY,NIFTY 26800 CE,2026-01-21T09:30:00,2026-01-21T09:35:00,5.0,CE,26800,1,65,176.41,201.45,261.2,TARGET_HIT,1627.6,78.57,1549.03,0.1419,21575.63
NIFTY,NIFTY 26950 CE,2026-01-21T09:40:00,2026-01-21T10:00:00,20.0,CE,26950,1,65,168.17,192.05,199.47,TARGET_HIT,1552.2,77.1,1475.1,0.142,23050.73
NIFTY,NIFTY 26950 CE,2026-01-21T10:05:00,2026-01-21T10:10:00,5.0,CE,26950,1,65,191.84,219.08,223.86,TARGET_HIT,1770.6,81.32,1689.28,0.142,24740.01
NIFTY,NIFTY 27050 CE,2026-01-21T10:15:00,2026-01-21T10:20:00,5.0,CE,27050,1,65,183.01,167.19,183.01,STOP_LOSS_HIT,-1028.3,74.73,-1103.03,-0.0864,23636.98
NIFTY,NIFTY 27000 CE,2026-01-21T10:25:00,2026-01-21T10:30:00,5.0,CE,27000,1,65,176.38,161.13,176.38,STOP_LOSS_HIT,-991.25,73.73,-1064.98,-0.0865,22572.0
NIFTY,NIFTY 27650 CE,2026-01-21T13:25:00,2026-01-21T13:40:00,15.0,CE,27650,1,65,167.74,191.55,259.65,TARGET_HIT,1547.65,77.03,1470.62,0.1419,24042.62
NIFTY,NIFTY 27800 CE,2026-01-21T13:45:00,2026-01-21T13:55:00,10.0,CE,27800,1,65,183.28,183.81,204.38,STOP_LOSS_HIT,34.45,76.73,-42.28,0.0029,24000.34
NIFTY,NIFTY 27700 CE,2026-01-21T14:00:00,2026-01-21T14:10:00,10.0,CE,27700,1,65,175.78,200.73,203.87,TARGET_HIT,1621.75,78.46,1543.29,0.1419,25543.63
NIFTY,NIFTY 27300 PE,2026-01-22T09:40:00,2026-01-22T09:50:00,10.0,PE,27300,1,65,166.67,152.27,170.03,STOP_LOSS_HIT,-936.0,72.28,-1008.28,-0.0864,24535.35
NIFTY,NIFTY 27400 PE,2026-01-22T09:55:00,2026-01-22T10:05:00,10.0,PE,27400,1,65,171.01,195.28,219.59,TARGET_HIT,1577.55,77.61,1499.94,0.1419,26035.29
NIFTY,NIFTY 27300 PE,2026-01-22T10:10:00,2026-01-22T10:15:00,5.0,PE,27300,1,65,163.76,187.0,230.16,TARGET_HIT,1510.6,76.32,1434.28,0.1419,27469.57
NIFTY,NIFTY 27100 PE,2026-01-22T10:20:00,2026-01-22T10:25:00,5.0,PE,27100,1,65,150.5,137.49,150.5,STOP_LOSS_HIT,-845.65,69.83,-915.48,-0.0864,26554.09
NIFTY,NIFTY 27200 PE,2026-01-22T10:30:00,2026-01-22T10:40:00,10.0,PE,27200,1,65,166.76,152.35,166.76,STOP_LOSS_HIT,-936.65,72.29,-1008.94,-0.0864,25545.15
NIFTY,NIFTY 27250 PE,2026-01-22T12:20:00,2026-01-22T12:25:00,5.0,PE,27250,1,65,156.78,143.23,156.78,STOP_LOSS_HIT,-880.75,70.8,-951.55,-0.0864,24593.6
NIFTY,NIFTY 27500 CE,2026-01-22T14:10:00,2026-01-22T14:20:00,10.0,CE,27500,1,65,183.5,167.64,186.97,STOP_LOSS_HIT,-1030.9,74.81,-1105.71,-0.0864,23487.89
NIFTY,NIFTY 27500 CE,2026-01-22T14:25:00,2026-01-22T14:40:00,15.0,CE,27500,1,65,192.79,220.16,233.66,TARGET_HIT,1779.05,81.51,1697.54,0.142,25185.43
NIFTY,NIFTY 27500 CE,2026-01-22T14:45:00,2026-01-22T14:55:00,10.0,CE,27500,1,65,177.37,186.69,200.15,STOP_LOSS_HIT,605.8,76.84,528.96,0.0525,25714.39
NIFTY,NIFTY 27650 CE,2026-01-22T15:05:00,2026-01-22T15:15:00,10.0,CE,27650,1,65,175.01,159.88,180.84,STOP_LOSS_HIT,-983.45,73.52,-1056.97,-0.0865,24657.42
NIFTY,NIFTY 27600 CE,2026-01-22T15:20:00,2026-01-22T15:25:00,5.0,CE,27600,1,65,170.61,194.83,208.18,TARGET_HIT,1574.3,77.54,1496.76,0.142,26154.18
NIFTY,NIFTY 27750 CE,2026-01-23T11:00:00,2026-01-23T11:05:00,5.0,CE,27750,1,65,176.96,202.08,227.22,TARGET_HIT,1632.8,78.67,1554.13,0.142,27708.31
NIFTY,NIFTY 27900 CE,2026-01-23T11:10:00,2026-01-23T11:20:00,10.0,CE,27900,1,65,192.41,219.72,221.94,TARGET_HIT,1775.15,81.43,1693.72,0.1419,29402.03
NIFTY,NIFTY 28050 CE,2026-01-23T11:25:00,2026-01-23T11:45:00,20.0,CE,28050,1,65,170.46,155.72,179.4,STOP_LOSS_HIT,-958.1,72.84,-1030.94,-0.0865,28371.09
NIFTY,NIFTY 27850 CE,2026-01-23T11:50:00,2026-01-23T12:10:00,20.0,CE,27850,1,65,194.22,177.43,194.22,STOP_LOSS_HIT,-1091.35,76.42,-1167.77,-0.0864,27203.32
NIFTY,NIFTY 28100 CE,2026-01-23T13:25:00,2026-01-23T13:30:00,5.0,CE,28100,1,65,173.6,198.24,208.69,TARGET_HIT,1601.6,78.08,1523.52,0.1419,28726.84
NIFTY,NIFTY 28250 CE,2026-01-23T13:35:00,2026-01-23T13:40:00,5.0,CE,28250,1,65,179.71,164.17,179.71,STOP_LOSS_HIT,-1010.1,74.24,-1084.34,-0.0865,27642.5
NIFTY,NIFTY 28250 CE,2026-01-23T13:45:00,2026-01-23T13:50:00,5.0,CE,28250,1,65,191.78,219.01,268.69,TARGET_HIT,1769.95,81.3,1688.65,0.142,29331.15
NIFTY,NIFTY 28350 CE,2026-01-23T13:55:00,2026-01-23T14:10:00,15.0,CE,28350,1,65,196.35,179.38,203.15,STOP_LOSS_HIT,-1103.05,76.72,-1179.77,-0.0864,28151.38
NIFTY,NIFTY 28350 CE,2026-01-23T14:15:00,2026-01-23T14:25:00,10.0,CE,28350,1,65,185.85,169.78,185.85,STOP_LOSS_HIT,-1044.55,75.14,-1119.69,-0.0865,27031.69
NIFTY,NIFTY 28350 CE,2026-01-23T14:30:00,2026-01-23T14:35:00,5.0,CE,28350,1,65,183.91,168.02,183.91,STOP_LOSS_HIT,-1032.85,74.86,-1107.71,-0.0864,25923.98
NIFTY,NIFTY 28250 CE,2026-01-26T10:25:00,2026-01-26T10:30:00,5.0,CE,28250,1,65,198.33,181.18,198.33,STOP_LOSS_HIT,-1114.75,77.04,-1191.79,-0.0865,24732.19
NIFTY,NIFTY 28450 CE,2026-01-26T12:00:00,2026-01-26T12:05:00,5.0,CE,28450,1,65,195.88,178.95,195.88,STOP_LOSS_HIT,-1100.45,76.66,-1177.11,-0.0864,23555.08
NIFTY,NIFTY 28400 CE,2026-01-26T12:10:00,2026-01-26T12:15:00,5.0,CE,28400,1,65,185.67,169.62,185.67,STOP_LOSS_HIT,-1043.25,75.12,-1118.37,-0.0864,22436.71
NIFTY,NIFTY 28300 CE,2026-01-26T13:35:00,2026-01-26T13:50:00,15.0,CE,28300,1,65,196.98,224.94,277.3,TARGET_HIT,1817.4,82.24,1735.16,0.1419,24171.87
NIFTY,NIFTY 28400 CE,2026-01-26T13:55:00,2026-01-26T14:00:00,5.0,CE,28400,1,65,196.7,224.62,266.44,TARGET_HIT,1814.8,82.18,1732.62,0.1419,25904.49
NIFTY,NIFTY 28550 CE,2026-01-26T14:05:00,2026-01-26T14:25:00,20.0,CE,28550,1,65,189.51,199.47,214.27,STOP_LOSS_HIT,647.4,78.88,568.52,0.0526,26473.01
NIFTY,NIFTY 28550 CE,2026-01-26T14:30:00,2026-01-26T14:45:00,15.0,CE,28550,1,65,173.68,158.67,173.73,STOP_LOSS_HIT,-975.65,73.33,-1048.98,-0.0864,25424.03
NIFTY,NIFTY 27850 PE,2026-01-27T09:20:00,2026-01-27T09:30:00,10.0,PE,27850,1,65,164.04,149.86,164.04,STOP_LOSS_HIT,-921.7,71.88,-993.58,-0.0864,24430.45
NIFTY,NIFTY 28000 PE,2026-01-27T09:35:00,2026-01-27T09:45:00,10.0,PE,28000,1,65,171.97,196.39,223.38,TARGET_HIT,1587.3,77.79,1509.51,0.142,25939.96
NIFTY,NIFTY 27850 PE,2026-01-27T09:50:00,2026-01-27T09:55:00,5.0,PE,27850,1,65,154.74,176.7,179.33,TARGET_HIT,1427.4,74.72,1352.68,0.1419,27292.64
NIFTY,NIFTY 27850 PE,2026-01-27T10:00:00,2026-01-27T10:10:00,10.0,PE,27850,1,65,155.49,142.05,156.89,STOP_LOSS_HIT,-873.6,70.59,-944.19,-0.0864,26348.45
NIFTY,NIFTY 27900 PE,2026-01-27T10:15:00,2026-01-27T10:20:00,5.0,PE,27900,1,65,173.21,158.23,173.21,STOP_LOSS_HIT,-973.7,73.26,-1046.96,-0.0865,25301.49
NIFTY,NIFTY 28150 CE,2026-01-27T13:20:00,2026-01-27T13:30:00,10.0,CE,28150,1,65,195.59,178.68,201.25,STOP_LOSS_HIT,-1099.15,76.63,-1175.78,-0.0865,24125.71
NIFTY,NIFTY 28150 CE,2026-01-27T13:35:00,2026-01-27T13:40:00,5.0,CE,28150,1,65,182.12,166.38,182.12,STOP_LOSS_HIT,-1023.1,74.6,-1097.7,-0.0864,23028.01
NIFTY,NIFTY 28350 CE,2026-01-27T14:20:00,2026-01-27T14:25:00,5.0,CE,28350,1,65,186.31,170.21,186.31,STOP_LOSS_HIT,-1046.5,75.22,-1121.72,-0.0864,21906.29
NIFTY,NIFTY 28350 CE,2026-01-27T14:30:00,2026-01-27T14:45:00,15.0,CE,28350,1,65,199.19,181.97,199.19,STOP_LOSS_HIT,-1119.3,77.17,-1196.47,-0.0865,20709.82
NIFTY,NIFTY 28300 CE,2026-01-27T14:50:00,2026-01-27T14:55:00,5.0,CE,28300,1,65,183.53,209.58,221.99,TARGET_HIT,1693.25,79.85,1613.4,0.1419,22323.22
NIFTY,NIFTY 28400 CE,2026-01-27T15:00:00,2026-01-27T15:05:00,5.0,CE,28400,1,65,188.42,172.14,188.42,STOP_LOSS_HIT,-1058.2,75.55,-1133.75,-0.0864,21189.47
NIFTY,NIFTY 28450 CE,2026-01-27T15:20:00,2026-01-27T15:25:00,5.0,CE,28450,1,65,187.35,171.15,187.35,STOP_LOSS_HIT,-1053.0,75.39,-1128.39,-0.0865,20061.08
NIFTY,NIFTY 28150 PE,2026-01-28T10:00:00,2026-01-28T10:05:00,5.0,PE,28150,1,65,176.35,161.1,176.35,STOP_LOSS_HIT,-991.25,73.73,-1064.98,-0.0865,18996.1
NIFTY,NIFTY 28100 PE,2026-01-28T10:10:00,2026-01-28T10:20:00,10.0,PE,28100,1,65,157.92,144.27,157.92,STOP_LOSS_HIT,-887.25,70.96,-958.21,-0.0864,18037.89
NIFTY,NIFTY 28150 PE,2026-01-28T10:40:00,2026-01-28T11:05:00,25.0,PE,28150,1,65,172.25,181.31,192.96,STOP_LOSS_HIT,588.9,75.99,512.91,0.0526,18550.8
NIFTY,NIFTY 28200 CE,2026-01-28T12:05:00,2026-01-28T12:20:00,15.0,CE,28200,1,65,187.35,213.94,237.58,TARGET_HIT,1728.35,80.53,1647.82,0.1419,20198.62
NIFTY,NIFTY 28250 CE,2026-01-28T12:25:00,2026-01-28T12:30:00,5.0,CE,28250,1,65,177.28,202.44,207.79,TARGET_HIT,1635.4,78.73,1556.67,0.1419,21755.29
NIFTY,NIFTY 28350 CE,2026-01-28T12:35:00,2026-01-28T12:40:00,5.0,CE,28350,1,65,171.64,156.8,171.64,STOP_LOSS_HIT,-964.6,73.01,-1037.61,-0.0865,20717.68
NIFTY,NIFTY 28300 CE,2026-01-28T12:45:00,2026-01-28T12:50:00,5.0,CE,28300,1,65,183.82,209.91,213.41,TARGET_HIT,1695.85,79.9,1615.95,0.1419,22333.63
NIFTY,NIFTY 28350 CE,2026-01-28T12:55:00,2026-01-28T13:05:00,10.0,CE,28350,1,65,190.04,200.03,215.75,STOP_LOSS_HIT,649.35,78.96,570.39,0.0526,22904.02
NIFTY,NIFTY 28400 CE,2026-01-28T13:10:00,2026-01-28T13:15:00,5.0,CE,28400,1,65,178.11,162.71,178.11,STOP_LOSS_HIT,-1001.0,74.0,-1075.0,-0.0865,21829.02
NIFTY,NIFTY 28300 CE,2026-01-28T13:20:00,2026-01-28T13:25:00,5.0,CE,28300,1,65,192.17,175.56,192.17,STOP_LOSS_HIT,-1079.65,76.1,-1155.75,-0.0864,20673.27
NIFTY,NIFTY 28300 CE,2026-01-28T15:10:00,2026-01-28T15:20:00,10.0,CE,28300,1,65,186.58,196.39,212.79,STOP_LOSS_HIT,637.65,78.38,559.27,0.0526,21232.54
NIFTY,NIFTY 28000 PE,2026-01-29T09:25:00,2026-01-29T09:30:00,5.0,PE,28000,1,65,153.32,140.06,153.32,STOP_LOSS_HIT,-861.9,70.27,-932.17,-0.0865,20300.37
NIFTY,NIFTY 28000 PE,2026-01-29T09:35:00,2026-01-29T10:00:00,25.0,PE,28000,1,65,174.06,159.02,185.12,STOP_LOSS_HIT,-977.6,73.38,-1050.98,-0.0864,19249.39
NIFTY,NIFTY 28000 PE,2026-01-29T10:05:00,2026-01-29T10:15:00,10.0,PE,28000,1,65,175.59,176.11,192.81,STOP_LOSS_HIT,33.8,75.49,-41.69,0.003,19207.7
NIFTY,NIFTY 28000 PE,2026-01-29T10:20:00,2026-01-29T10:30:00,10.0,PE,28000,1,65,165.27,188.73,204.08,TARGET_HIT,1524.9,76.59,1448.31,0.1419,20656.01
NIFTY,NIFTY 28000 PE,2026-01-29T12:45:00,2026-01-29T13:00:00,15.0,PE,28000,1,65,160.04,146.21,164.24,STOP_LOSS_HIT,-898.95,71.27,-970.22,-0.0864,19685.79
NIFTY,NIFTY 28000 PE,2026-01-29T13:15:00,2026-01-29T13:30:00,15.0,PE,28000,1,65,158.33,180.81,183.83,TARGET_HIT,1461.2,75.36,1385.84,0.142,21071.63
NIFTY,NIFTY 27850 PE,2026-01-29T13:50:00,2026-01-29T13:55:00,5.0,PE,27850,1,65,162.8,148.73,162.8,STOP_LOSS_HIT,-914.55,71.7,-986.25,-0.0864,20085.38
NIFTY,NIFTY 27850 PE,2026-01-29T14:00:00,2026-01-29T14:05:00,5.0,PE,27850,1,65,167.24,190.98,205.47,TARGET_HIT,1543.1,76.95,1466.15,0.142,21551.53
NIFTY,NIFTY 27800 PE,2026-01-29T14:10:00,2026-01-29T14:25:00,15.0,PE,27800,1,65,175.24,200.12,256.13,TARGET_HIT,1617.2,78.36,1538.84,0.142,23090.37
NIFTY,NIFTY 27700 PE,2026-01-29T14:30:00,2026-01-29T14:35:00,5.0,PE,27700,1,65,172.89,197.43,200.37,TARGET_HIT,1595.1,77.95,1517.15,0.1419,24607.52
NIFTY,NIFTY 27600 PE,2026-01-29T14:40:00,2026-01-29T14:50:00,10.0,PE,27600,1,65,167.21,167.7,184.7,STOP_LOSS_HIT,31.85,74.15,-42.3,0.0029,24565.22
NIFTY,NIFTY 27600 PE,2026-01-29T14:55:00,2026-01-29T15:00:00,5.0,PE,27600,1,65,153.83,175.66,176.93,TARGET_HIT,1418.95,74.56,1344.39,0.1419,25909.61
NIFTY,NIFTY 27550 PE,2026-01-29T15:05:00,2026-01-29T15:20:00,15.0,PE,27550,1,65,166.23,189.82,226.84,TARGET_HIT,1533.35,76.76,1456.59,0.1419,27366.2
NIFTY,NIFTY 27400 PE,2026-01-29T15:25:00,2026-01-30T09:15:00,1070.0,PE,27400,1,65,149.79,171.05,264.29,TARGET_HIT,1381.9,73.84,1308.06,0.1419,28674.26
NIFTY,NIFTY 27200 PE,2026-01-30T09:20:00,2026-01-30T09:25:00,5.0,PE,27200,1,65,155.98,142.5,155.98,STOP_LOSS_HIT,-876.2,70.67,-946.87,-0.0864,27727.39
NIFTY,NIFTY 27250 PE,2026-01-30T09:30:00,2026-01-30T09:35:00,5.0,PE,27250,1,65,158.17,144.5,158.17,STOP_LOSS_HIT,-888.55,71.0,-959.55,-0.0864,26767.84
NIFTY,NIFTY 27250 PE,2026-01-30T09:40:00,2026-01-30T10:05:00,25.0,PE,27250,1,65,162.9,171.46,183.5,STOP_LOSS_HIT,556.4,74.43,481.97,0.0525,27249.81
NIFTY,NIFTY 27300 PE,2026-01-30T11:25:00,2026-01-30T11:30:00,5.0,PE,27300,1,65,157.72,180.11,196.12,TARGET_HIT,1455.35,75.25,1380.1,0.142,28629.91
NIFTY,NIFTY 27300 PE,2026-01-30T11:35:00,2026-01-30T11:45:00,10.0,PE,27300,1,65,162.89,186.01,194.6,TARGET_HIT,1502.8,76.16,1426.64,0.1419,30056.55
NIFTY,NIFTY 27300 PE,2026-01-30T11:50:00,2026-01-30T12:05:00,15.0,PE,27300,1,65,172.58,173.09,187.4,STOP_LOSS_HIT,33.15,75.02,-41.87,0.003,30014.68
NIFTY,NIFTY 27550 CE,2026-01-30T13:55:00,2026-01-30T14:00:00,5.0,CE,27550,1,65,177.97,203.24,205.59,TARGET_HIT,1642.55,78.85,1563.7,0.142,31578.38
NIFTY,NIFTY 27550 CE,2026-01-30T14:05:00,2026-01-30T14:15:00,10.0,CE,27550,1,65,176.85,161.56,176.85,STOP_LOSS_HIT,-993.85,73.8,-1067.65,-0.0865,30510.73
NIFTY,NIFTY 28150 CE,2026-02-02T09:25:00,2026-02-02T09:35:00,10.0,CE,28150,1,65,180.48,164.88,180.48,STOP_LOSS_HIT,-1014.0,74.35,-1088.35,-0.0864,29422.38
NIFTY,NIFTY 28100 CE,2026-02-02T09:40:00,2026-02-02T09:55:00,15.0,CE,28100,1,65,186.4,196.2,209.99,STOP_LOSS_HIT,637.0,78.34,558.66,0.0526,29981.04
NIFTY,NIFTY 28150 CE,2026-02-02T10:00:00,2026-02-02T10:15:00,15.0,CE,28150,1,65,194.27,177.48,194.27,STOP_LOSS_HIT,-1091.35,76.42,-1167.77,-0.0864,28813.27
NIFTY,NIFTY 28250 CE,2026-02-02T10:20:00,2026-02-02T10:25:00,5.0,CE,28250,1,65,170.89,156.12,170.89,STOP_LOSS_HIT,-960.05,72.9,-1032.95,-0.0864,27780.32
NIFTY,NIFTY 28250 CE,2026-02-02T13:40:00,2026-02-02T13:50:00,10.0,CE,28250,1,65,181.13,181.66,198.4,STOP_LOSS_HIT,34.45,76.39,-41.94,0.0029,27738.38
NIFTY,NIFTY 28200 CE,2026-02-02T13:55:00,2026-02-02T14:00:00,5.0,CE,28200,1,65,189.88,216.83,233.78,TARGET_HIT,1751.75,80.98,1670.77,0.1419,29409.15
NIFTY,NIFTY 28250 CE,2026-02-02T14:05:00,2026-02-02T14:20:00,15.0,CE,28250,1,65,198.38,181.23,198.38,STOP_LOSS_HIT,-1114.75,77.04,-1191.79,-0.0865,28217.36
NIFTY,NIFTY 27750 PE,2026-02-03T09:20:00,2026-02-03T09:25:00,5.0,PE,27750,1,65,161.27,147.33,161.27,STOP_LOSS_HIT,-906.1,71.46,-977.56,-0.0864,27239.8
NIFTY,NIFTY 27750 PE,2026-02-03T09:30:00,2026-02-03T09:35:00,5.0,PE,27750,1,65,161.32,147.37,161.32,STOP_LOSS_HIT,-906.75,71.46,-978.21,-0.0865,26261.59
NIFTY,NIFTY 27750 PE,2026-02-03T09:40:00,2026-02-03T09:45:00,5.0,PE,27750,1,65,154.89,141.5,154.89,STOP_LOSS_HIT,-870.35,70.51,-940.86,-0.0864,25320.73
NIFTY,NIFTY 27750 PE,2026-02-03T09:50:00,2026-02-03T09:55:00,5.0,PE,27750,1,65,167.62,153.13,167.62,STOP_LOSS_HIT,-941.85,72.42,-1014.27,-0.0864,24306.46
NIFTY,NIFTY 27850 PE,2026-02-03T10:00:00,2026-02-03T10:05:00,5.0,PE,27850,1,65,174.47,199.24,210.94,TARGET_HIT,1610.05,78.23,1531.82,0.142,25838.28
NIFTY,NIFTY 27800 PE,2026-02-03T10:10:00,2026-02-03T10:15:00,5.0,PE,27800,1,65,173.11,197.69,203.98,TARGET_HIT,1597.7,77.98,1519.72,0.142,27358.0
NIFTY,NIFTY 28050 CE,2026-02-03T12:30:00,2026-02-03T12:35:00,5.0,CE,28050,1,65,176.11,160.89,176.11,STOP_LOSS_HIT,-989.3,73.68,-1062.98,-0.0864,26295.02
NIFTY,NIFTY 27950 CE,2026-02-03T12:45:00,2026-02-03T12:50:00,5.0,CE,27950,1,65,190.72,174.23,190.72,STOP_LOSS_HIT,-1071.85,75.89,-1147.74,-0.0865,25147.28
NIFTY,NIFTY 27900 PE,2026-02-03T13:20:00,2026-02-03T13:25:00,5.0,PE,27900,1,65,156.31,178.5,191.34,TARGET_HIT,1442.35,74.99,1367.36,0.142,26514.64
NIFTY,NIFTY 27850 PE,2026-02-03T13:30:00,2026-02-03T13:40:00,10.0,PE,27850,1,65,170.96,195.22,200.28,TARGET_HIT,1576.9,77.6,1499.3,0.1419,28013.94
NIFTY,NIFTY 27800 PE,2026-02-03T13:45:00,2026-02-03T13:50:00,5.0,PE,27800,1,65,162.4,185.45,215.16,TARGET_HIT,1498.25,76.09,1422.16,0.1419,29436.1
NIFTY,NIFTY 27700 PE,2026-02-03T13:55:00,2026-02-03T14:10:00,15.0,PE,27700,1,65,170.04,170.54,189.35,STOP_LOSS_HIT,32.5,74.61,-42.11,0.0029,29393.99
NIFTY,NIFTY 27700 PE,2026-02-03T14:15:00,2026-02-03T14:20:00,5.0,PE,27700,1,65,168.91,154.31,168.91,STOP_LOSS_HIT,-949.0,72.61,-1021.61,-0.0864,28372.38
NIFTY,NIFTY 27750 PE,2026-02-03T14:25:00,2026-02-03T14:45:00,20.0,PE,27750,1,65,174.0,158.96,176.08,STOP_LOSS_HIT,-977.6,73.38,-1050.98,-0.0864,27321.4
